annotation_status,annotation_priority,JID,decision_year,court,JTITLE,JCASE,JNO,JDATE,json_file,contract_price,delay_days,claimed_penalty,allowed_penalty,remaining_ratio,reduction_rate,reduction_bucket,target_quality,x_log_contract_price,x_log_claimed_penalty,x_claim_to_contract_ratio,x_delay_days,x_penalty_per_delay_day,x_issue_owner_fault,x_issue_contractor_fault,x_issue_extension_request,x_issue_actual_damage_unclear,x_issue_partial_completion,x_issue_used_by_owner,x_ai_issue_owner_fault,x_ai_issue_contractor_fault,x_ai_issue_extension_request,x_ai_issue_actual_damage_unclear,x_ai_issue_partial_completion,x_ai_issue_used_by_owner,x_money_candidate_count,x_delay_candidate_count,x_relevance_score,x_penalty_term_count,x_delay_term_count,x_strong_reduction_term_count,x_has_mfa_252,x_has_discretion,x_has_over_high,final_judgment_extraction_status,final_judgment_amount,principal_award_total,final_judgment_amount_text,mean_baseline_predicted_remaining_ratio,mean_baseline_predicted_reduction_rate,mean_baseline_predicted_allowed_penalty,ridge_regression_l2_predicted_remaining_ratio,ridge_regression_l2_predicted_reduction_rate,ridge_regression_l2_predicted_allowed_penalty,lasso_regression_l1_predicted_remaining_ratio,lasso_regression_l1_predicted_reduction_rate,lasso_regression_l1_predicted_allowed_penalty,elastic_net_predicted_remaining_ratio,elastic_net_predicted_reduction_rate,elastic_net_predicted_allowed_penalty,random_forest_predicted_remaining_ratio,random_forest_predicted_reduction_rate,random_forest_predicted_allowed_penalty,extra_trees_predicted_remaining_ratio,extra_trees_predicted_reduction_rate,extra_trees_predicted_allowed_penalty,gradient_boosting_predicted_remaining_ratio,gradient_boosting_predicted_reduction_rate,gradient_boosting_predicted_allowed_penalty,hist_gradient_boosting_predicted_remaining_ratio,hist_gradient_boosting_predicted_reduction_rate,hist_gradient_boosting_predicted_allowed_penalty
ai_assumed_review,,"TPDV,111,建,272,20231221,2",2023,臺灣臺北地方法院民事,返還工程款等,建,272,20231221,"02_輸入資料/法律課程資料庫-20260707T080337Z-3-001/法律課程資料庫/依年份分類/202312/臺灣臺北地方法院民事/TPDV,111,建,272,20231221,2.json",1760000,405,898133,489825,0.54538136,0.45461864,中度酌減,ok,14.3808243670143,13.7080734432218,0.510302840909091,405,2217.61234567901,1,1,0,0,1,0,1,1,0,0,1,0,36,9,48,2,3,3,1,1,0,,,,,0.663238,0.336762,595675.934654,0.659539,0.340461,592353.740687,0.661002,0.338998,593667.709266,0.659565,0.340435,592377.092145,0.657597,0.342403,590609.566401,0.634365,0.365635,569744.140545,0.651174,0.348826,584840.858142,0.622583,0.377417,559162.337539
ai_assumed_review,,"TYDV,112,建,45,20240131,1",2024,臺灣桃園地方法院民事,給付違約金等,建,45,20240131,"02_輸入資料/法律課程資料庫-20260707T080337Z-3-001/法律課程資料庫/依年份分類/202401/臺灣桃園地方法院民事/TYDV,112,建,45,20240131,1.json",4620000,100,4620000,132000,0.02857143,0.97142857,全免或近乎全免,ok,15.3459052630579,15.3459052630579,1,100,46200,1,0,0,0,1,0,1,0,0,0,1,0,20,8,48,2,3,1,0,0,1,,,,,0.663238,0.336762,3064159.560000,0.658533,0.341467,3042422.460000,0.658472,0.341528,3042140.640000,0.654905,0.345095,3025661.100000,0.630739,0.369261,2914014.180000,0.678522,0.321478,3134771.640000,0.64497,0.35503,2979761.400000,0.598992,0.401008,2767343.040000
ai_assumed_review,,"TCDV,112,建,95,20240809,1",2024,臺灣臺中地方法院民事,給付工程款等,建,95,20240809,"02_輸入資料/法律課程資料庫-20260707T080337Z-3-001/法律課程資料庫/依年份分類/202408/臺灣臺中地方法院民事/TCDV,112,建,95,20240809,1.json",11278711,8,4606239,4606239,1,0,未酌減,ok,16.2384275244549,15.3429222468572,0.408401190526116,8,575779.875,0,1,0,0,1,0,0,1,0,0,1,0,22,3,48,1,4,2,0,1,1,,,,,0.663238,0.336762,3055032.741882,0.622682,0.377318,2868222.112998,0.631447,0.368553,2908595.797833,0.628181,0.371819,2893551.821259,0.674354,0.325646,3106235.694606,0.625906,0.374094,2883072.627534,0.696376,0.303624,3207674.289864,0.661363,0.338637,3046396.043757
ai_assumed_review,,"HLDV,112,重訴,43,20241231,1",2024,臺灣花蓮地方法院民事,債務不履行損害賠償等,重訴,43,20241231,"02_輸入資料/法律課程資料庫-20260707T080337Z-3-001/法律課程資料庫/依年份分類/202412/臺灣花蓮地方法院民事/HLDV,112,重訴,43,20241231,1.json",,1,245000,245000,1,0,未酌減,ok,0,12.4090134895269,0,1,245000,1,0,1,0,1,0,1,0,1,0,1,0,20,10,48,1,4,2,0,1,1,,,,,0.663238,0.336762,162493.310000,0.843275,0.156725,206602.375000,0.842727,0.157273,206468.115000,0.850135,0.149865,208283.075000,0.770037,0.229963,188659.065000,0.817154,0.182846,200202.730000,0.752958,0.247042,184474.710000,0.762017,0.237983,186694.165000
ai_assumed_review,,"CYDV,110,建,19,20211105,1",2021,臺灣嘉義地方法院民事,返還價金等,建,19,20211105,"02_輸入資料/法律課程資料庫-20260707T080337Z-3-001/法律課程資料庫/依年份分類/202111/臺灣嘉義地方法院民事/CYDV,110,建,19,20211105,1.json",22800000,294,22800000,16209600,0.71094737,0.28905263,小幅酌減,ok,16.9422710939247,16.9422710939247,1,294,77551.0204081633,1,1,0,1,1,1,1,1,0,1,1,1,21,6,47,1,4,2,1,0,1,,,,,0.663238,0.336762,15121826.400000,0.609757,0.390243,13902459.600000,0.607291,0.392709,13846234.800000,0.603697,0.396303,13764291.600000,0.553826,0.446174,12627232.800000,0.604872,0.395128,13791081.600000,0.608595,0.391405,13875966.000000,0.48885,0.51115,11145780.000000
ai_assumed_review,,"TYDV,110,重訴,213,20220329,1",2022,臺灣桃園地方法院民事,履行契約等,重訴,213,20220329,"02_輸入資料/法律課程資料庫-20260707T080337Z-3-001/法律課程資料庫/依年份分類/202203/臺灣桃園地方法院民事/TYDV,110,重訴,213,20220329,1.json",5775616,,68000000,68000000,1,0,未酌減,ok,15.5691554753503,18.0350182631404,11.7736359203936,0,0,1,1,0,0,1,0,1,1,0,0,1,0,21,0,47,1,2,4,1,1,1,,,,,0.663238,0.336762,45100184.000000,0.596895,0.403105,40588860.000000,0.594281,0.405719,40411108.000000,0.591643,0.408357,40231724.000000,0.657021,0.342979,44677428.000000,0.623318,0.376682,42385624.000000,0.609164,0.390836,41423152.000000,0.67323,0.32677,45779640.000000
ai_assumed_review,,"TPSV,111,台上,1396,20220630,1",2022,最高法院民事,請求給付工程款,台上,1396,20220630,"02_輸入資料/法律課程資料庫-20260707T080337Z-3-001/法律課程資料庫/依年份分類/202206/最高法院民事/TPSV,111,台上,1396,20220630,1.json",89565988,15,89565988,89565988,1,0,未酌減,ok,18.3104862076652,18.3104862076652,1,15,5971065.86666667,0,0,0,0,1,1,0,0,0,0,1,1,29,1,47,2,2,1,0,1,0,,,,,0.663238,0.336762,59403566.749144,0.64925,0.35075,58150717.709000,0.637001,0.362999,57053623.921988,0.639087,0.360913,57240458.572956,0.688898,0.311102,61701830.001224,0.761786,0.238214,68230115.734568,0.655537,0.344463,58713819.075556,0.627834,0.372166,56232572.509992
ai_assumed_review,,"TPHV,111,建上,19,20230110,1",2023,臺灣高等法院民事,履行契約,建上,19,20230110,"02_輸入資料/法律課程資料庫-20260707T080337Z-3-001/法律課程資料庫/依年份分類/202301/臺灣高等法院民事/TPHV,111,建上,19,20230110,1.json",868585,17,2647963,2214000,0.8361144,0.1638856,小幅酌減,ok,13.674620729765,14.7893012231317,3.04859397756121,17,155762.529411765,1,0,0,0,1,1,1,0,0,0,1,1,13,6,47,1,2,2,0,1,1,,,,,0.663238,0.336762,1756229.684194,0.709358,0.290642,1878353.737754,0.704675,0.295325,1865953.327025,0.703201,0.296799,1862050.229563,0.692957,0.307043,1834924.496591,0.735054,0.264946,1946395.795002,0.651743,0.348257,1725791.349509,0.826823,0.173177,2189396.711549
ai_assumed_review,,"TPHV,109,建上,28,20240206,1",2024,臺灣高等法院民事,給付承攬報酬,建上,28,20240206,"02_輸入資料/法律課程資料庫-20260707T080337Z-3-001/法律課程資料庫/依年份分類/202402/臺灣高等法院民事/TPHV,109,建上,28,20240206,1.json",3710007,18,3248061,5930,0.0018257,0.9981743,全免或近乎全免,ok,15.1265443213743,14.9935687608755,0.875486488300426,18,180447.833333333,1,1,0,0,1,1,1,1,0,0,1,1,36,2,47,1,2,4,1,1,1,,,,,0.663238,0.336762,2154237.481518,0.690913,0.309087,2244127.569693,0.682163,0.317837,2215707.035943,0.685576,0.314424,2226792.668136,0.667746,0.332254,2168879.740506,0.647781,0.352219,2104032.202641,0.651743,0.348257,2116901.020323,0.847553,0.152447,2752903.844733
ai_assumed_review,,"TYDV,112,建,74,20240617,1",2024,臺灣桃園地方法院民事,損害賠償等,建,74,20240617,"02_輸入資料/法律課程資料庫-20260707T080337Z-3-001/法律課程資料庫/依年份分類/202406/臺灣桃園地方法院民事/TYDV,112,建,74,20240617,1.json",9111386,17,1321153,1234800,0.93463815,0.06536185,小幅酌減,ok,16.0250353981689,14.0940153981452,0.145000222798156,17,77714.8823529412,1,1,0,1,1,0,1,1,0,1,1,0,24,8,47,2,3,2,0,1,1,,,,,0.663238,0.336762,876238.873414,0.6278,0.3722,829419.853400,0.639182,0.360818,844457.216846,0.63447,0.36553,838231.943910,0.734824,0.265176,970814.932072,0.624137,0.375863,824580.469961,0.70258,0.29742,928215.674740,0.669215,0.330785,884135.404895
ai_assumed_review,,"TPHV,113,重上,451,20250917,3",2025,臺灣高等法院民事,解除承攬契約等,重上,451,20250917,"02_輸入資料/法律課程資料庫-20260707T080337Z-3-001/法律課程資料庫/依年份分類/202509/臺灣高等法院民事/TPHV,113,重上,451,20250917,3.json",5017678,10,2184000,7678,0.00351557,0.99648443,全免或近乎全免,ok,15.428477834858,14.5966686158469,0.43526109088706,10,218400,1,1,0,0,1,1,1,1,0,0,1,1,20,1,47,2,2,3,1,0,1,,,,,0.663238,0.336762,1448511.792000,0.683938,0.316062,1493720.592000,0.68037,0.31963,1485928.080000,0.680224,0.319776,1485609.216000,0.695736,0.304264,1519487.424000,0.633059,0.366941,1382600.856000,0.70258,0.29742,1534434.720000,0.681366,0.318634,1488103.344000
ai_assumed_review,,"TPSV,111,台上,2106,20221005,1",2022,最高法院民事,請求給付工程款,台上,2106,20221005,"02_輸入資料/法律課程資料庫-20260707T080337Z-3-001/法律課程資料庫/依年份分類/202210/最高法院民事/TPSV,111,台上,2106,20221005,1.json",9850006,29,21702020,21702020,1,0,未酌減,ok,16.1029826222851,16.8929159017359,2.20324941934046,29,748345.517241379,1,1,1,0,1,0,1,1,1,0,1,0,15,8,46,2,4,1,0,0,1,,,,,0.663238,0.336762,14393604.340760,0.624238,0.375762,13547225.560760,0.624435,0.375565,13551500.858700,0.621997,0.378003,13498591.333940,0.596072,0.403928,12935966.465440,0.629843,0.370157,13668865.382860,0.608595,0.391405,13207740.861900,0.658225,0.341775,14284812.114500
ai_assumed_review,,"TPSV,111,台上,1148,20230308,1",2023,最高法院民事,請求返還工程款,台上,1148,20230308,"02_輸入資料/法律課程資料庫-20260707T080337Z-3-001/法律課程資料庫/依年份分類/202303/最高法院民事/TPSV,111,台上,1148,20230308,1.json",15000,64,2791972,1188833,0.42580406,0.57419594,中度酌減,ok,9.61580548008435,14.8422587141608,186.131466666667,64,43624.5625,1,1,1,0,1,1,1,1,1,0,1,1,18,12,45,2,4,1,0,1,0,,,,,0.663238,0.336762,1851741.925336,0.714138,0.285862,1993853.300136,0.711527,0.288473,1986563.461244,0.712975,0.287025,1990606.236700,0.660748,0.339252,1844789.915056,0.690517,0.309483,1927904.129524,0.701552,0.298448,1958713.540544,0.586413,0.413587,1637248.676436
ai_assumed_review,,"KSDV,110,訴,591,20241011,3",2024,臺灣高雄地方法院民事,給付承攬報酬,訴,591,20241011,"02_輸入資料/法律課程資料庫-20260707T080337Z-3-001/法律課程資料庫/依年份分類/202410/臺灣高雄地方法院民事/KSDV,110,訴,591,20241011,3.json",23000,20,14030997,4631626,0.33009956,0.66990044,中度酌減,ok,10.0432494949113,16.4567795115638,610.043347826087,20,701549.85,1,1,0,0,1,0,1,1,0,0,1,0,36,11,45,2,3,1,0,0,1,,,,,0.663238,0.336762,9305890.388286,0.621435,0.378565,8719352.620695,0.623691,0.376309,8751006.549927,0.621788,0.378212,8724305.562636,0.649765,0.350235,9116850.765705,0.672378,0.327622,9434133.700866,0.659542,0.340458,9254031.823374,0.746362,0.253638,10472202.982914
ai_assumed_review,,"KSHV,108,建上,11,20210331,1",2021,臺灣高等法院高雄分院民事,給付工程款,建上,11,20210331,"02_輸入資料/法律課程資料庫-20260707T080337Z-3-001/法律課程資料庫/依年份分類/202103/臺灣高等法院高雄分院民事/KSHV,108,建上,11,20210331,1.json",3018589,204,7591360,1803488,0.23757113,0.76242887,大幅酌減,ok,14.9203000616274,15.8425213164561,2.51487035830317,204,37212.5490196078,1,1,0,0,1,0,1,1,0,0,1,0,36,6,44,1,4,1,0,0,1,,,,,0.663238,0.336762,5034878.423680,0.630074,0.369926,4783118.560640,0.628098,0.371902,4768118.033280,0.627262,0.372738,4761771.656320,0.616203,0.383797,4677818.806080,0.626218,0.373782,4753846.276480,0.608595,0.391405,4620063.739200,0.637997,0.362003,4843264.905920
ai_assumed_review,,"TPDV,109,重訴,759,20210318,1",2021,臺灣臺北地方法院民事,債務不履行損害賠償,重訴,759,20210318,"02_輸入資料/法律課程資料庫-20260707T080337Z-3-001/法律課程資料庫/依年份分類/202103/臺灣臺北地方法院民事/TPDV,109,重訴,759,20210318,1.json",,,,,,,,missing_claimed_or_allowed_penalty,0,0,0,0,0,0,1,1,1,0,1,0,1,1,1,0,1,0,0,44,1,2,2,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ai_assumed_review,,"KMDV,110,建,1,20211130,1",2021,福建金門地方法院民事,給付工程款,建,1,20211130,"02_輸入資料/法律課程資料庫-20260707T080337Z-3-001/法律課程資料庫/依年份分類/202111/福建金門地方法院民事/KMDV,110,建,1,20211130,1.json",167999999,90,187068493,9060464,0.04843394,0.95156606,全免或近乎全免,ok,18.9394745314152,19.0469853804847,1.1135029411518,90,2078538.81111111,0,0,1,0,1,0,0,0,1,0,1,0,21,12,44,2,4,2,0,1,1,,,,,0.663238,0.336762,124070933.160334,0.59986,0.40014,112214906.210980,0.596765,0.403235,111635929.225145,0.594472,0.405528,111206981.170696,0.346212,0.653788,64765357.098516,0.598945,0.401055,112043738.539885,0.415307,0.584693,77690854.622351,0.459822,0.540178,86018208.588246
ai_assumed_review,,"NTDV,108,建,19,20220331,1",2022,臺灣南投地方法院民事,給付工程款,建,19,20220331,"02_輸入資料/法律課程資料庫-20260707T080337Z-3-001/法律課程資料庫/依年份分類/202203/臺灣南投地方法院民事/NTDV,108,建,19,20220331,1.json",2390000,60,450000,317870,0.70637778,0.29362222,小幅酌減,ok,14.6868039239077,13.0170028617465,0.188284518828452,60,7500,0,1,0,0,1,1,0,1,0,0,1,1,33,12,44,1,4,1,0,1,0,,,,,0.663238,0.336762,298457.100000,0.674775,0.325225,303648.750000,0.681906,0.318094,306857.700000,0.680473,0.319527,306212.850000,0.669493,0.330507,301271.850000,0.633422,0.366578,285039.900000,0.702011,0.297989,315904.950000,0.582785,0.417215,262253.250000
ai_assumed_review,,"TCDV,110,建,158,20230407,3",2023,臺灣臺中地方法院民事,給付工程款等,建,158,20230407,"02_輸入資料/法律課程資料庫-20260707T080337Z-3-001/法律課程資料庫/依年份分類/202304/臺灣臺中地方法院民事/TCDV,110,建,158,20230407,3.json",712424,1,264400,67850,0.25661876,0.74338124,大幅酌減,ok,13.476428518769,12.4852183869597,0.371127306210908,1,264400,1,1,0,1,1,1,1,1,0,1,1,1,26,12,44,1,3,1,0,0,1,,,,,0.663238,0.336762,175360.127200,0.685125,0.314875,181147.050000,0.693906,0.306094,183468.746400,0.691295,0.308705,182778.398000,0.654031,0.345969,172925.796400,0.625977,0.374023,165508.318800,0.70258,0.29742,185762.152000,0.569789,0.430211,150652.211600
ai_assumed_review,,"TCHV,108,建上,81,20240409,1",2024,臺灣高等法院臺中分院民事,給付工程款等,建上,81,20240409,"02_輸入資料/法律課程資料庫-20260707T080337Z-3-001/法律課程資料庫/依年份分類/202404/臺灣高等法院臺中分院民事/TCHV,108,建上,81,20240409,1.json",83321305,27,74367260,906078,0.01218383,0.98781617,全免或近乎全免,ok,18.2382148367404,18.1245263491878,0.892535948638827,27,2754342.96296296,0,1,0,0,1,1,0,1,0,0,1,1,34,2,44,1,2,4,0,0,1,,,,,0.663238,0.336762,49323192.787880,0.607105,0.392895,45148735.382300,0.60024,0.39976,44638204.142400,0.600979,0.399021,44693161.547540,0.67398,0.32602,50122045.894800,0.651703,0.348297,48465366.443780,0.655537,0.344463,48750490.518620,0.584306,0.415694,43453236.221560
ai_assumed_review,,"SCDV,112,建,32,20250918,1",2025,臺灣新竹地方法院民事,返還不當得利等,建,32,20250918,"02_輸入資料/法律課程資料庫-20260707T080337Z-3-001/法律課程資料庫/依年份分類/202509/臺灣新竹地方法院民事/SCDV,112,建,32,20250918,1.json",4194600,19,4194600,4194600,1,0,未酌減,ok,15.2493085417281,15.2493085417281,1,19,220768.421052632,1,1,1,0,1,1,1,1,1,0,1,1,35,6,44,2,4,2,0,1,1,,,,,0.663238,0.336762,2782018.114800,0.719339,0.280661,3017339.369400,0.707248,0.292752,2966622.460800,0.713807,0.286193,2994134.842200,0.651961,0.348039,2734715.610600,0.655922,0.344078,2751330.421200,0.645539,0.354461,2707777.889400,0.774069,0.225931,3246909.827400
ai_assumed_review,,"TPHV,109,上,1519,20230426,1",2023,臺灣高等法院民事,給付工程款,上,1519,20230426,"02_輸入資料/法律課程資料庫-20260707T080337Z-3-001/法律課程資料庫/依年份分類/202304/臺灣高等法院民事/TPHV,109,上,1519,20230426,1.json",12350142,7,12350142,8691554,0.70376146,0.29623854,小幅酌減,ok,16.3291781189479,16.3291781189479,1,7,1764306,1,1,0,0,1,1,1,1,0,0,1,1,36,3,43,2,3,2,0,1,1,,,,,0.663238,0.336762,8191083.479796,0.654182,0.345818,8079240.593844,0.644313,0.355687,7957357.042446,0.646348,0.353652,7982489.581416,0.615043,0.384957,7595868.386106,0.63985,0.36015,7902238.358700,0.609164,0.390836,7523261.901288,0.623787,0.376213,7703858.027754
ai_assumed_review,,"TCDV,108,建,161,20230616,2",2023,臺灣臺中地方法院民事,給付工程款,建,161,20230616,"02_輸入資料/法律課程資料庫-20260707T080337Z-3-001/法律課程資料庫/依年份分類/202306/臺灣臺中地方法院民事/TCDV,108,建,161,20230616,2.json",1043600000,639,24485622,20905622,0.85379175,0.14620825,小幅酌減,ok,20.7659421112268,17.013596646104,0.0234626504407819,639,38318.6572769953,1,1,1,0,1,0,1,1,1,0,1,0,25,12,43,1,3,1,0,0,1,,,,,0.663238,0.336762,16239794.964036,0.592877,0.407123,14516962.114494,0.587492,0.412508,14385107.040024,0.583933,0.416067,14297962.711326,0.688036,0.311964,16846989.418392,0.633776,0.366224,15518399.568672,0.705804,0.294196,17282049.950088,0.726306,0.273694,17784054.172332
ai_assumed_review,,"TPSV,111,台上,2327,20240125,1",2024,最高法院民事,請求給付工程款,台上,2327,20240125,"02_輸入資料/法律課程資料庫-20260707T080337Z-3-001/法律課程資料庫/依年份分類/202401/最高法院民事/TPSV,111,台上,2327,20240125,1.json",5058801,31,169345,126000,0.74404323,0.25595677,小幅酌減,ok,15.4366400566633,12.039693333157,0.0334753235005686,31,5462.74193548387,1,1,0,0,1,0,1,1,0,0,1,0,32,9,43,2,3,1,0,1,0,,,,,0.663238,0.336762,112316.039110,0.676031,0.323969,114482.469695,0.684504,0.315496,115917.329880,0.682185,0.317815,115524.618825,0.690782,0.309218,116980.477790,0.629856,0.370144,106662.964320,0.702011,0.297989,118882.052795,0.559584,0.440416,94762.752480
ai_assumed_review,,"TNDV,112,建,44,20240809,1",2024,臺灣臺南地方法院民事,返還款項,建,44,20240809,"02_輸入資料/法律課程資料庫-20260707T080337Z-3-001/法律課程資料庫/依年份分類/202408/臺灣臺南地方法院民事/TNDV,112,建,44,20240809,1.json",3000000,,3000000,1784655,0.594885,0.405115,中度酌減,ok,14.9141228466324,14.9141228466324,1,0,0,1,0,0,1,1,1,1,0,0,1,1,1,20,0,43,1,4,4,1,1,1,,,,,0.663238,0.336762,1989714.000000,0.730856,0.269144,2192568.000000,0.723864,0.276136,2171592.000000,0.726597,0.273403,2179791.000000,0.686145,0.313855,2058435.000000,0.763286,0.236714,2289858.000000,0.651743,0.348257,1955229.000000,0.758621,0.241379,2275863.000000
ai_assumed_review,,"TCDV,108,建,49,20241017,1",2024,臺灣臺中地方法院民事,給付工程款,建,49,20241017,"02_輸入資料/法律課程資料庫-20260707T080337Z-3-001/法律課程資料庫/依年份分類/202410/臺灣臺中地方法院民事/TCDV,108,建,49,20241017,1.json",10162650,,37033338,11204630,0.30255523,0.69744477,中度酌減,ok,16.1342297928769,17.4273290919543,3.64406311345958,0,0,1,1,0,1,1,1,1,1,0,1,1,1,34,0,43,1,2,1,0,0,1,,,,,0.663238,0.336762,24561917.028444,0.644464,0.355536,23866653.140832,0.635519,0.364481,23535389.932422,0.638282,0.361718,23637713.045316,0.645412,0.354588,23901760.745256,0.636744,0.363256,23580755.771472,0.609164,0.390836,22559376.309432,0.789542,0.210458,29239375.751196
ai_assumed_review,,"KSDV,111,建,33,20250312,1",2025,臺灣高雄地方法院民事,返還工程款等,建,33,20250312,"02_輸入資料/法律課程資料庫-20260707T080337Z-3-001/法律課程資料庫/依年份分類/202503/臺灣高雄地方法院民事/KSDV,111,建,33,20250312,1.json",1434820,5,548967,181110,0.32991054,0.67008946,中度酌減,ok,14.1765499637681,13.2157936093954,0.382603392760067,5,109793.4,1,0,0,0,1,1,1,0,0,0,1,1,29,10,43,2,4,1,0,1,0,,,,,0.663238,0.336762,364095.775146,0.73318,0.26682,402491.625060,0.72847,0.27153,399905.990490,0.729415,0.270585,400424.764305,0.693623,0.306377,380776.137441,0.683096,0.316904,374997.161832,0.70258,0.29742,385693.234860,0.674083,0.325917,370049.322261
ai_assumed_review,,"TPDV,114,訴,328,20260226,4",2026,臺灣臺北地方法院民事,履行契約,訴,328,20260226,"02_輸入資料/法律課程資料庫-20260707T080337Z-3-001/法律課程資料庫/依年份分類/202602/臺灣臺北地方法院民事/TPDV,114,訴,328,20260226,4.json",,235,4560,4560000,1000,-999,未酌減,remaining_ratio_out_of_0_1_range,0,8.42507790250843,0,235,19.4042553191489,0,1,0,1,1,1,0,1,0,1,1,1,9,11,43,1,1,2,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ai_assumed_review,,"TCDV,110,建,153,20220512,1",2022,臺灣臺中地方法院民事,給付工程款等,建,153,20220512,"02_輸入資料/法律課程資料庫-20260707T080337Z-3-001/法律課程資料庫/依年份分類/202205/臺灣臺中地方法院民事/TCDV,110,建,153,20220512,1.json",368369,21,962027,368369,0.38290921,0.61709079,中度酌減,ok,12.8168404321571,13.7767977957821,2.6115851225266,21,45810.8095238095,1,1,0,0,1,1,1,1,0,0,1,1,10,1,42,1,1,3,1,1,0,,,,,0.663238,0.336762,638052.863426,0.703492,0.296508,676778.298284,0.704094,0.295906,677357.438538,0.702619,0.297381,675938.448713,0.683599,0.316401,657640.695173,0.64125,0.35875,616899.813750,0.651743,0.348257,626994.363061,0.709273,0.290727,682339.776371
ai_assumed_review,,"TPHV,111,重上更二,147,20230524,1",2023,臺灣高等法院民事,給付承攬報酬,重上更二,147,20230524,"02_輸入資料/法律課程資料庫-20260707T080337Z-3-001/法律課程資料庫/依年份分類/202305/臺灣高等法院民事/TPHV,111,重上更二,147,20230524,1.json",,,3450000,3450000,1,0,未酌減,ok,0,15.0538847890075,0,0,0,1,1,0,0,1,1,1,1,0,0,1,1,16,0,42,1,2,1,0,0,1,,,,,0.663238,0.336762,2288171.100000,0.765603,0.234397,2641330.350000,0.760959,0.239041,2625308.550000,0.765757,0.234243,2641861.650000,0.763685,0.236315,2634713.250000,0.831188,0.168812,2867598.600000,0.752958,0.247042,2597705.100000,0.746301,0.253699,2574738.450000
ai_assumed_review,,"TCHV,110,建上,18,20230503,2",2023,臺灣高等法院臺中分院民事,給付工程款,建上,18,20230503,"02_輸入資料/法律課程資料庫-20260707T080337Z-3-001/法律課程資料庫/依年份分類/202305/臺灣高等法院臺中分院民事/TCHV,110,建上,18,20230503,2.json",10110950,22,994400,994400,1,0,未酌減,ok,16.129129552952,13.8098948191786,0.0983488198438327,22,45200,0,1,0,1,1,1,0,1,0,1,1,1,36,4,42,1,4,1,0,0,1,,,,,0.663238,0.336762,659523.867200,0.68773,0.31227,683878.712000,0.691716,0.308284,687842.390400,0.694162,0.305838,690274.692800,0.746085,0.253915,741906.924000,0.644509,0.355491,640899.749600,0.70258,0.29742,698645.552000,0.744229,0.255771,740061.317600
ai_assumed_review,,"TNDV,114,建,41,20250909,1",2025,臺灣臺南地方法院民事,返還工程款等,建,41,20250909,"02_輸入資料/法律課程資料庫-20260707T080337Z-3-001/法律課程資料庫/依年份分類/202509/臺灣臺南地方法院民事/TNDV,114,建,41,20250909,1.json",,1,,,,,,missing_claimed_or_allowed_penalty,0,0,0,1,0,1,1,0,0,1,0,1,1,0,0,1,0,0,6,42,1,3,2,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ai_assumed_review,,"TPSV,114,台上,1068,20251119,1",2025,最高法院民事,請求給付工程款,台上,1068,20251119,"02_輸入資料/法律課程資料庫-20260707T080337Z-3-001/法律課程資料庫/依年份分類/202511/最高法院民事/TPSV,114,台上,1068,20251119,1.json",235041,31,37164202,3327,8.952E-05,0.99991048,全免或近乎全免,ok,12.3675152459936,17.4308565440961,158.117953888896,31,1198845.22580645,0,0,0,0,1,1,0,0,0,0,1,1,34,4,42,2,3,2,0,1,1,,,,,0.663238,0.336762,24648711.006076,0.694182,0.305818,25798720.072764,0.683131,0.316869,25388018.476462,0.687533,0.312467,25551615.293666,0.611035,0.388965,22708628.169070,0.733479,0.266521,27259161.718758,0.608595,0.391405,22617947.516190,0.542115,0.457885,20147271.367230
ai_assumed_review,,"TPHV,114,重上,176,20260318,1",2026,臺灣高等法院民事,給付工程款,重上,176,20260318,"02_輸入資料/法律課程資料庫-20260707T080337Z-3-001/法律課程資料庫/依年份分類/202603/臺灣高等法院民事/TPHV,114,重上,176,20260318,1.json",18987159,1,13280623,13280623,1,0,未酌減,ok,16.7592734665412,16.4018166135628,0.699452877600066,1,13280623,0,1,1,0,1,0,0,1,1,0,1,0,35,8,42,1,5,1,0,1,0,,,,,0.663238,0.336762,8808213.837274,0.635796,0.364204,8443766.980908,0.636506,0.363494,8453196.223238,0.63872,0.36128,8482599.522560,0.57754,0.42246,7670091.007420,0.63756,0.36244,8467193.999880,0.609164,0.390836,8090077.429172,0.48608,0.51392,6455445.227840
ai_assumed_review,,"TPHV,110,上易,751,20211214,1",2021,臺灣高等法院民事,給付工程款,上易,751,20211214,"02_輸入資料/法律課程資料庫-20260707T080337Z-3-001/法律課程資料庫/依年份分類/202112/臺灣高等法院民事/TPHV,110,上易,751,20211214,1.json",28144434,,,,,,,missing_claimed_or_allowed_penalty,17.1528601665342,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2,0,41,1,1,3,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
