JID,decision_year,month,court,JTITLE,JCASE,JNO,JDATE,json_file,final_judgment_amount,final_judgment_amount_text,extraction_status,principal_award_total,principal_award_components,retained_award_total,retained_award_components,source_sentence,main_text_excerpt,main_amount_candidates,conclusion_amount_candidates,ai_allowed_penalty,ai_claimed_penalty,final_minus_ai_allowed_penalty,final_to_ai_allowed_penalty_ratio,manual_checked,review_note
"CHDV,108,建,3,20210621,1",2021,202106,臺灣彰化地方法院民事,給付工程款等,建,3,20210621,"02_輸入資料/法律課程資料庫-20260707T080337Z-3-001/法律課程資料庫/依年份分類/202106/臺灣彰化地方法院民事/CHDV,108,建,3,20210621,1.json",2771582,貳佰柒拾柒萬壹仟伍佰捌拾貳,main_text_award,2771582,貳佰柒拾柒萬壹仟伍佰捌拾貳=2771582,,,被告應給付原告新臺幣貳佰柒拾柒萬壹仟伍佰捌拾貳元及自民國 一零七年十二月十二日起至清償日止元，按年息百分之五計算之 利息。,被告應給付原告新臺幣貳佰柒拾柒萬壹仟伍佰捌拾貳元及自民國 一零七年十二月十二日起至清償日止元，按年息百分之五計算之 利息。 原告其餘之訴駁回。 訴訟費用由被告負擔百分之五十六，餘由原告負擔。 本判決於原告以新臺幣玖拾貳萬參仟元供擔保後得假執行；但被 告以新臺幣貳佰柒拾柒萬壹仟伍佰捌拾貳元為原告預供擔保，得 免為假執行。 原告其餘假執行之聲請駁回。,貳佰柒拾柒萬壹仟伍佰捌拾貳=2771582 ; 玖拾貳萬參仟=923000 ; 貳佰柒拾柒萬壹仟伍佰捌拾貳=2771582,"1,871,060=1871060 ; 1,025,931=1025931 ; 517,750=517750 ; 1,050,330=1050330 ; 2,320,839=2320839 ; 4,914,850=4914850 ; 201,916=201916 ; 1,941,352=1941352 ; 2,143,268=2143268 ; 4,914,850=4914850 ; 2,143,268=2143268 ; 2,771,582=2771582 ; ...(+230)",5499846,5499846,-2728264,0.503938,ai_assumed,主文直接命令給付/返還之本金金額；多筆本金時已加總，仍建議人工確認。
"TPDV,107,建,379,20211125,1",2021,202111,臺灣臺北地方法院民事,給付工程款,建,379,20211125,"02_輸入資料/法律課程資料庫-20260707T080337Z-3-001/法律課程資料庫/依年份分類/202111/臺灣臺北地方法院民事/TPDV,107,建,379,20211125,1.json",1469537,壹佰肆拾陸萬玖仟伍佰參拾柒,main_text_award,1469537,壹佰肆拾陸萬玖仟伍佰參拾柒=1469537,,,被告應給付原告新臺幣壹佰肆拾陸萬玖仟伍佰參拾柒元，及自民 國一○七年十一月十三日起至清償日止，按週年利率百分之五計 算之利息。,被告應給付原告新臺幣壹佰肆拾陸萬玖仟伍佰參拾柒元，及自民 國一○七年十一月十三日起至清償日止，按週年利率百分之五計 算之利息。 原告其餘之訴駁回。 訴訟費用由被告負擔百分之四十三，餘由原告負擔。 本判決第一項於原告以新臺幣肆拾玖萬元為被告供擔保後，得假 執行；但被告如以新臺幣壹佰肆拾陸萬玖仟伍佰參拾柒元為原告 預供擔保，得免為假執行。 原告其餘假執行之聲請駁回。,壹佰肆拾陸萬玖仟伍佰參拾柒=1469537 ; 肆拾玖萬=490000 ; 壹佰肆拾陸萬玖仟伍佰參拾柒=1469537,"195萬0031=1950031 ; 1,950,031=1950031 ; 73,400,000=73400000 ; 146萬9537=1469537 ; 肆拾玖萬=490000 ; 壹佰肆拾陸萬玖仟伍佰參拾柒=1469537 ; 7340萬=73400000 ; 341萬9568=3419568 ; 341萬9568=3419568 ; 1,950,031=1950031 ; 73,400,000=73400000 ; 146萬9537=1469537 ; ...(+25)",3419568,3419568,-1950031,0.429743,ai_assumed,主文直接命令給付/返還之本金金額；多筆本金時已加總，仍建議人工確認。
"PCDV,107,建,2,20211221,1",2021,202112,臺灣新北地方法院民事,給付工程款等,建,2,20211221,"02_輸入資料/法律課程資料庫-20260707T080337Z-3-001/法律課程資料庫/依年份分類/202112/臺灣新北地方法院民事/PCDV,107,建,2,20211221,1.json",9214007,玖佰貳拾壹萬肆仟零柒,main_text_award,9214007,玖佰貳拾壹萬肆仟零柒=9214007,,,被告應給付原告新臺幣玖佰貳拾壹萬肆仟零柒元，及自,被告應給付原告新臺幣玖佰貳拾壹萬肆仟零柒元，及自,玖佰貳拾壹萬肆仟零柒=9214007,"82,500=82500 ; 55=55 ; 667=667 ; 90=90 ; 25,430=25430 ; 1,124,989=1124989 ; 107,930=107930 ; 1,232,919=1232919 ; 5=5 ; 99=99 ; 5=5 ; 5=5 ; ...(+287)",1400893,4057057,7813114,6.577238,ai_assumed,主文直接命令給付/返還之本金金額；多筆本金時已加總，仍建議人工確認。
"CHDV,107,建,30,20211222,1",2021,202112,臺灣彰化地方法院民事,給付工程款,建,30,20211222,"02_輸入資料/法律課程資料庫-20260707T080337Z-3-001/法律課程資料庫/依年份分類/202112/臺灣彰化地方法院民事/CHDV,107,建,30,20211222,1.json",221004630,壹億壹仟零伍拾萬貳仟參佰壹拾伍 + 壹億零陸佰零捌萬貳仟貳佰貳拾貳 + 肆佰肆拾貳萬零玖拾參,main_text_award,221004630,壹億壹仟零伍拾萬貳仟參佰壹拾伍=110502315 ; 壹億零陸佰零捌萬貳仟貳佰貳拾貳=106082222 ; 肆佰肆拾貳萬零玖拾參=4420093,,,壹、被告應給付原告楊保安會計師即偉盟工業股份有限公司破產 管理人新臺幣壹億壹仟零伍拾萬貳仟參佰壹拾伍元； || 原告采 盟營造股份有限公司壹億零陸佰零捌萬貳仟貳佰貳拾貳元； || 給付原告台聯工程顧問股份有限公司肆佰肆拾貳萬零玖拾參 元及自民國107年12月20日起至清償日止按年息百分之五計 算之利息。,壹、被告應給付原告楊保安會計師即偉盟工業股份有限公司破產 管理人新臺幣壹億壹仟零伍拾萬貳仟參佰壹拾伍元；原告采 盟營造股份有限公司壹億零陸佰零捌萬貳仟貳佰貳拾貳元； 給付原告台聯工程顧問股份有限公司肆佰肆拾貳萬零玖拾參 元及自民國107年12月20日起至清償日止按年息百分之五計 算之利息。 貳、原告其餘之訴駁回。 參、訴訟費用由被告負擔百分之73，餘由原告負擔。,壹億壹仟零伍拾萬貳仟參佰壹拾伍=110502315 ; 壹億零陸佰零捌萬貳仟貳佰貳拾貳=106082222 ; 肆佰肆拾貳萬零玖拾參=4420093,"3,421,082=3421082 ; 10,011,797=10011797 ; 344,264,501=344264501 ; 372,352,629=372352629 ; 2,704,880,000=2704880000 ; 2,372=2372 ; 93=93 ; 20,672,433=20672433 ; 1,844,242=1844242 ; 34,293,685=34293685 ; 36,000=36000 ; 2,345,302,639=2345302639 ; ...(+350)",34293685,818531312,186710945,6.44447,ai_assumed,主文直接命令給付/返還之本金金額；多筆本金時已加總，仍建議人工確認。
"TPDV,105,建,400,20211227,1",2021,202112,臺灣臺北地方法院民事,給付工程款等,建,400,20211227,"02_輸入資料/法律課程資料庫-20260707T080337Z-3-001/法律課程資料庫/依年份分類/202112/臺灣臺北地方法院民事/TPDV,105,建,400,20211227,1.json",38085071,參仟捌佰零捌萬伍仟零柒拾壹,main_text_award,38085071,參仟捌佰零捌萬伍仟零柒拾壹=38085071,,,被告應給付原告新臺幣參仟捌佰零捌萬伍仟零柒拾壹元，及其中 新臺幣壹仟柒佰參拾壹萬貳仟肆佰貳拾伍元，自民國一Ｏ五年三 月三十日起；,被告應給付原告新臺幣參仟捌佰零捌萬伍仟零柒拾壹元，及其中 新臺幣壹仟柒佰參拾壹萬貳仟肆佰貳拾伍元，自民國一Ｏ五年三 月三十日起；其中新臺幣伍佰捌拾參萬捌仟肆佰陸拾元，自民國 一Ｏ七年三月二十四日起；餘新臺幣壹仟肆佰玖拾參萬肆仟壹佰捌拾陸元，自本判決確定翌日起，均至清償日止，按週年利率百 分之五計算之利息。 原告其餘之訴駁回。 訴訟費用由被告負擔百分之二十四，餘由原告負擔。 本判決主文第一項於原告以新臺幣壹仟貳佰柒拾萬元為被告供擔 保後，得假執行，但被告如以新臺幣參仟捌佰零捌萬伍仟零柒拾壹元為原告預供擔保，得免為假執行。 原告其餘假執行之聲請駁回。,參仟捌佰零捌萬伍仟零柒拾壹=38085071 ; 壹仟柒佰參拾壹萬貳仟肆佰貳拾伍=17312425 ; 伍佰捌拾參萬捌仟肆佰陸拾=5838460 ; 壹仟肆佰玖拾參萬肆仟壹佰捌拾陸=14934186 ; 壹仟貳佰柒拾萬=12700000 ; 參仟捌佰零捌萬伍仟零柒拾壹=38085071,583萬8460=5838460 ; 1731萬2425=17312425 ; 3808萬5071=38085071 ; 1731萬2425=17312425 ; 3808萬5071=38085071 ; 1493萬4186=14934186 ; 583萬8460=5838460 ; 1731萬2425=17312425 ; 3808萬5071=38085071 ; 1731萬2425=17312425 ; 583萬8460=5838460 ; 1493萬4186=14934186 ; ...(+54),64808307,64808307,-26723236,0.587657,ai_assumed,主文直接命令給付/返還之本金金額；多筆本金時已加總，仍建議人工確認。
"TPDV,107,建,335,20211229,2",2021,202112,臺灣臺北地方法院民事,給付工程款,建,335,20211229,"02_輸入資料/法律課程資料庫-20260707T080337Z-3-001/法律課程資料庫/依年份分類/202112/臺灣臺北地方法院民事/TPDV,107,建,335,20211229,2.json",0,0,first_instance_dismissed_no_award,,,,,原告之訴及假執行之聲請均駁回。 訴訟費用由原告負擔。,原告之訴及假執行之聲請均駁回。 訴訟費用由原告負擔。,,68=68 ; 62=62 ; 743萬5450=7435450 ; 734萬3767=7343767 ; 8645萬1686=86451686 ; 1億2600萬=126000000 ; 8645萬1686=86451686 ; 8100萬=81000000 ; 1億6745萬1686=167451686 ; 1億6186萬0442=161860442 ; 6257萬5000=62575000 ; 0000萬5000=5000 ; ...(+101),69841893,88575000,-69841893,0.0,ai_assumed,主文顯示一審/本訴請求駁回且未命令給付，暫記為 0。
"KSHV,109,建上,26,20220309,1",2022,202203,臺灣高等法院高雄分院民事,返還不當得利,建上,26,20220309,"02_輸入資料/法律課程資料庫-20260707T080337Z-3-001/法律課程資料庫/依年份分類/202203/臺灣高等法院高雄分院民事/KSHV,109,建上,26,20220309,1.json",1370000,壹佰參拾柒萬,main_text_award,1370000,壹佰參拾柒萬=1370000,,,㈠部分，上訴人高雄市政府工務局新建工程處應再給付上訴人茂銓營造有限公司新台幣壹佰參拾柒萬元，及自 本判決確定日翌日起至清償日止，按週年利率百分之五計算 之利息。,一、原判決關於：㈠駁回上訴人茂銓營造有限公司後開第二項之 訴部分，及該部分假執行之聲請；㈡命上訴人高雄市政府工 務局新建工程處給付以新台幣參拾壹萬伍仟零伍拾壹元計算 自民國一０八年六月十一日起至本判決確定之日止之法定遲 延利息部分，及該部分假執行之宣告；㈢訴訟費用之裁判， 均廢棄。 二、前項廢棄㈠部分，上訴人高雄市政府工務局新建工程處應再給付上訴人茂銓營造有限公司新台幣壹佰參拾柒萬元，及自 本判決確定日翌日起至清償日止，按週年利率百分之五計算 之利息。 三、第一項廢棄㈡部分，上訴人茂銓營造有限公司在第一審之訴 及假執行之聲請均駁回。 四、上訴人茂銓營造有限公司之其餘上訴、上訴人高雄市政府工 務局新建工程處之上訴均駁回。 五、第一、…,參拾壹萬伍仟零伍拾壹=315051 ; 壹佰參拾柒萬=1370000 ; 肆拾陸萬=460000 ; 壹佰參拾柒萬=1370000,"1,543萬7,487=15437487 ; 7萬=70000 ; 343萬=3430000 ; 7萬=70000 ; 1,200萬7,487=12007487 ; 15,437,487=15437487 ; 343萬=3430000 ; 1,263萬7,589=12637589 ; 630,102=630102 ; 12,007,487=12007487 ; 63萬102=630102 ; 1,200萬7,487=12007487 ; ...(+55)",12007487,16067589,-10637487,0.114095,ai_assumed,主文直接命令給付/返還之本金金額；多筆本金時已加總，仍建議人工確認。
"TCDV,107,建,70,20220317,4",2022,202203,臺灣臺中地方法院民事,給付工程款,建,70,20220317,"02_輸入資料/法律課程資料庫-20260707T080337Z-3-001/法律課程資料庫/依年份分類/202203/臺灣臺中地方法院民事/TCDV,107,建,70,20220317,4.json",0,0,first_instance_dismissed_no_award,,,,,一、確認原告承攬之米蘭雙星工程、國美天藏工程，保固之法律 關係分別自民國107年12月15日、107年8月15日起算。 二、訴訟費用由被告負擔千分之一，餘由原告負擔。 三、原告其餘之訴及假執行之聲請均駁回。,一、確認原告承攬之米蘭雙星工程、國美天藏工程，保固之法律 關係分別自民國107年12月15日、107年8月15日起算。 二、訴訟費用由被告負擔千分之一，餘由原告負擔。 三、原告其餘之訴及假執行之聲請均駁回。,,"萬=10000 ; 320萬6,219=3206219 ; 5,593萬9,263=55939263 ; 萬=10000 ; 4=4 ; 1億9964萬4,557=199644557 ; 5億4982萬2,786=549822786 ; 1億996萬4,557=109964557 ; 5993萬9,263=59939263 ; 2億9969萬6,316=299696316 ; 5993萬9,263=59939263 ; 1億6990萬3,820=169903820 ; ...(+175)",9977357,9977357,-9977357,0.0,ai_assumed,主文顯示一審/本訴請求駁回且未命令給付，暫記為 0。
"KSHV,109,建上,33,20220316,1",2022,202203,臺灣高等法院高雄分院民事,給付工程款,建上,33,20220316,"02_輸入資料/法律課程資料庫-20260707T080337Z-3-001/法律課程資料庫/依年份分類/202203/臺灣高等法院高雄分院民事/KSHV,109,建上,33,20220316,1.json",,,appeal_dismissed_no_main_amount,,,,,上訴駁回。 第二審訴訟費用由上訴人負擔。,上訴駁回。 第二審訴訟費用由上訴人負擔。,,"632,825,083=632825083 ; 510,942,507=510942507 ; 632,825,083=632825083 ; 510,942,507=510942507 ; 7,248,666,000=7248666000 ; 632,825,083=632825083 ; 3,884,158,732=3884158732 ; 543,942,981=543942981 ; 2,343,152,524=2343152524 ; 632,825,083=632825083 ; 3,884,158,732=3884158732 ; 543,942,981=543942981 ; ...(+8)",510942507,632825083,,,ai_assumed,主文為上訴/抗告駁回但未明列金額；需查前審主文才能得知維持金額。
"HLHV,109,建上,6,20220413,1",2022,202204,臺灣高等法院花蓮分院民事,給付違約金等,建上,6,20220413,"02_輸入資料/法律課程資料庫-20260707T080337Z-3-001/法律課程資料庫/依年份分類/202204/臺灣高等法院花蓮分院民事/HLHV,109,建上,6,20220413,1.json",585221,"585,221",appeal_retained_amount,,,585221,"585,221=585221","一、原判決關於命柯竹華即伍勝室內裝修工程實業社給付國立臺 東大學超過新臺幣585,221元本息部分，暨訴訟費用之裁判 均廢棄。","一、原判決關於命柯竹華即伍勝室內裝修工程實業社給付國立臺 東大學超過新臺幣585,221元本息部分，暨訴訟費用之裁判 均廢棄。 二、上開廢棄部分，國立臺東大學在第一審之訴駁回。 三、國立臺東大學之上訴駁回。 四、柯竹華即伍勝室內裝修工程實業社其餘上訴駁回。 五、訴訟費用負擔部分： (一)第一審部分：由國立臺東大學負擔96%，餘由柯竹華即伍勝 室內裝修工程實業社負擔。 (二)第二審部分：國立臺東大學上訴部分，由國立臺東大學負 擔；柯竹華即伍勝室內裝修工程實業社上訴部分，由柯竹 華即伍勝室內裝修工程實業社負擔24%，餘由國立臺東大學 負擔。","585,221=585221","812,400=812400 ; 585,221=585221 ; 1,302,629=1302629 ; 50,932=50932 ; 44,060=44060 ; 812,400=812400 ; 585,221=585221 ; 585,221=585221 ; 585,221=585221 ; 585,221=585221 ; 585,221=585221 ; 585,221=585221 ; ...(+38)",5909864,7057320,-5324643,0.099024,ai_assumed,主文以「逾/超過某金額部分廢棄」表示保留金額；本欄暫以保留額作為最後判決金額，需人工確認前審脈絡。
"PCDV,109,建,93,20220412,1",2022,202204,臺灣新北地方法院民事,給付工程款,建,93,20220412,"02_輸入資料/法律課程資料庫-20260707T080337Z-3-001/法律課程資料庫/依年份分類/202204/臺灣新北地方法院民事/PCDV,109,建,93,20220412,1.json",1770544,壹佰柒拾柒萬零伍佰肆拾肆,main_text_award,1770544,壹佰柒拾柒萬零伍佰肆拾肆=1770544,,,被告應給付原告新臺幣壹佰柒拾柒萬零伍佰肆拾肆元，及自民國 一零九年十二月十日起至清償日止，按週年利率百分之五計算之 利息。,被告應給付原告新臺幣壹佰柒拾柒萬零伍佰肆拾肆元，及自民國 一零九年十二月十日起至清償日止，按週年利率百分之五計算之 利息。 原告其餘之訴駁回。 訴訟費用由被告負擔十分之一，餘由原告負擔。 本判決第一項於原告以新臺幣伍拾玖萬元供擔保後，得假執行。 但被告如以新臺幣壹佰柒拾柒萬零伍佰肆拾肆元，得免為假執行 。 原告其餘假執行之聲請駁回。,壹佰柒拾柒萬零伍佰肆拾肆=1770544 ; 伍拾玖萬=590000 ; 壹佰柒拾柒萬零伍佰肆拾肆=1770544,"3億700萬=307000000 ; 5萬2,020=52020 ; 51萬2,445=512445 ; 38萬8,580=388580 ; 34萬9,274=349274 ; 95萬4,717=954717 ; 52,020=52020 ; 20萬=200000 ; 1,732萬8,593=17328593 ; 82萬4,068=824068 ; 144萬6,150=1446150 ; 1,795萬675=17950675 ; ...(+18)",7202339,17950675,-5431795,0.245829,ai_assumed,主文直接命令給付/返還之本金金額；多筆本金時已加總，仍建議人工確認。
"TYDV,109,建,32,20220408,1",2022,202204,臺灣桃園地方法院民事,給付工程款,建,32,20220408,"02_輸入資料/法律課程資料庫-20260707T080337Z-3-001/法律課程資料庫/依年份分類/202204/臺灣桃園地方法院民事/TYDV,109,建,32,20220408,1.json",257857,貳拾伍萬柒仟捌佰伍拾柒,main_text_award,257857,貳拾伍萬柒仟捌佰伍拾柒=257857,,,一、被告應給付原告新臺幣貳拾伍萬柒仟捌佰伍拾柒元，及自民 國一○九年四月十六日起至清償日止，按週年利率百分之五 計算之利息。,一、被告應給付原告新臺幣貳拾伍萬柒仟捌佰伍拾柒元，及自民 國一○九年四月十六日起至清償日止，按週年利率百分之五 計算之利息。 二、原告其餘之訴駁回。 三、訴訟費用（除減縮部分外）由被告負擔百分二，餘由原告負 擔。 四、本判決第一項得假執行；但被告如以新臺幣貳拾伍萬柒仟捌佰伍拾柒元為原告預供擔保，得免為假執行。 五、原告其餘假執行之聲請駁回。,貳拾伍萬柒仟捌佰伍拾柒=257857 ; 貳拾伍萬柒仟捌佰伍拾柒=257857,"25萬7,857=257857 ; 50萬=500000 ; 貳拾伍萬柒仟捌佰伍拾柒=257857 ; 貳拾伍萬柒仟捌佰伍拾柒=257857 ; 1,212萬9,902=12129902 ; 1,031萬9,438=10319438 ; 3,914萬=39140000 ; 375萬=3750000 ; 4,289萬=42890000 ; 507萬2,569=5072569 ; 395萬7,252=3957252 ; 128萬9,617=1289617 ; ...(+34)",5072569,5072569,-4814712,0.050834,ai_assumed,主文直接命令給付/返還之本金金額；多筆本金時已加總，仍建議人工確認。
"TPDV,110,建,177,20220407,1",2022,202204,臺灣臺北地方法院民事,給付逾期違約金,建,177,20220407,"02_輸入資料/法律課程資料庫-20260707T080337Z-3-001/法律課程資料庫/依年份分類/202204/臺灣臺北地方法院民事/TPDV,110,建,177,20220407,1.json",0,0,first_instance_dismissed_no_award,,,,,原告之訴及其假執行之聲請均駁回。 訴訟費用由原告負擔。,原告之訴及其假執行之聲請均駁回。 訴訟費用由原告負擔。,,"7萬9,249=79249 ; 24萬45=240045 ; 37萬9,249=379249 ; 24萬45=240045 ; 37萬9,250=379250 ; 998,778=998778 ; 998,778=998778 ; 98萬8,778=988778 ; 零=0 ; 6萬6,000=66000 ; 9萬6,000=96000 ; 16萬2,000=162000 ; ...(+107)",1058423,1058423,-1058423,0.0,ai_assumed,主文顯示一審/本訴請求駁回且未命令給付，暫記為 0。
"TPDV,103,建,430,20220531,1",2022,202205,臺灣臺北地方法院民事,給付工程款,建,430,20220531,"02_輸入資料/法律課程資料庫-20260707T080337Z-3-001/法律課程資料庫/依年份分類/202205/臺灣臺北地方法院民事/TPDV,103,建,430,20220531,1.json",4166765,肆佰壹拾陸萬陸仟柒佰陸拾伍,main_text_award,4166765,肆佰壹拾陸萬陸仟柒佰陸拾伍=4166765,,,被告應給付原告新臺幣肆佰壹拾陸萬陸仟柒佰陸拾伍元，及其中 新臺幣參佰陸拾貳萬伍仟捌佰捌拾元，自民國一百零三年十二月 二十三日起；,被告應給付原告新臺幣肆佰壹拾陸萬陸仟柒佰陸拾伍元，及其中 新臺幣參佰陸拾貳萬伍仟捌佰捌拾元，自民國一百零三年十二月 二十三日起；餘新臺幣伍拾肆萬零捌佰捌拾伍元，自本件判決確 定翌日起，均至清償日止，按週年利率百分之五計算之利息。 原告其餘之訴駁回。 訴訟費用由被告負擔百分之六，餘由原告負擔。 本判決原告勝訴部分於原告以新臺幣壹佰參拾捌萬元為被告供擔 保後，得假執行，但被告如以新臺幣肆佰壹拾陸萬陸仟柒佰陸拾伍元為原告預供擔保，得免為假執行。 原告其餘假執行之聲請駁回。,肆佰壹拾陸萬陸仟柒佰陸拾伍=4166765 ; 參佰陸拾貳萬伍仟捌佰捌拾=3625880 ; 伍拾肆萬零捌佰捌拾伍=540885 ; 壹佰參拾捌萬=1380000 ; 肆佰壹拾陸萬陸仟柒佰陸拾伍=4166765,"80=80 ; 416萬6,765=4166765 ; 54萬0,885=540885 ; 3,625,880=3625880 ; 585萬7,016=5857016 ; 416萬6,765=4166765 ; 362萬5,880=3625880 ; 54萬0,885=540885 ; 1億3,580萬2,452=135802452 ; 2,716萬0,490=27160490 ; 1億3,580萬2,452=135802452 ; 2,716萬0,490=27160490 ; ...(+54)",3395567,27160490,771198,1.227119,ai_assumed,主文直接命令給付/返還之本金金額；多筆本金時已加總，仍建議人工確認。
"TCHV,111,建上更一,6,20220531,1",2022,202205,臺灣高等法院臺中分院民事,請求給付工程款,建上更一,6,20220531,"02_輸入資料/法律課程資料庫-20260707T080337Z-3-001/法律課程資料庫/依年份分類/202205/臺灣高等法院臺中分院民事/TCHV,111,建上更一,6,20220531,1.json",2432091,243萬2091,main_text_award,2432091,243萬2091=2432091,,,被上訴人應給付上訴人新臺幣243萬2091元，及自本判決確定之 翌日起至清償日止按年息百分之5計算之利息。,原判決關於駁回上訴人後開第二項之訴部分，及該部分假執行之 聲請，暨訴訟費用（除確定部分外）之裁判均廢棄。 被上訴人應給付上訴人新臺幣243萬2091元，及自本判決確定之 翌日起至清償日止按年息百分之5計算之利息。 其餘上訴駁回。 第一、二審訴訟費用（除確定部分外）及發回前第三審訴訟費用 ，由上訴人負擔百分之35，餘由被上訴人負擔。 本判決所命被上訴人給付部分，於上訴人以新臺幣81萬元為被上 訴人預供擔保後得假執行，但被上訴人如以新臺幣243萬2091元 為上訴人預供擔保，得免為假執行。,243萬2091=2432091 ; 81萬=810000 ; 243萬2091=2432091,243萬2091=2432091 ; 243萬2091=2432091 ; 243萬2091=2432091 ; 243萬2091=2432091 ; 243萬2091=2432091 ; 243萬2091=2432091 ; 243萬2091=2432091 ; 243萬2091=2432091 ; 243萬2091=2432091 ; 243萬2091=2432091 ; 243萬2091=2432091 ; 243萬2091=2432091 ; ...(+20),5268293,5268293,-2836202,0.461647,ai_assumed,主文直接命令給付/返還之本金金額；多筆本金時已加總，仍建議人工確認。
"TCHV,110,建上,69,20220621,1",2022,202206,臺灣高等法院臺中分院民事,給付工程款等,建上,69,20220621,"02_輸入資料/法律課程資料庫-20260707T080337Z-3-001/法律課程資料庫/依年份分類/202206/臺灣高等法院臺中分院民事/TCHV,110,建上,69,20220621,1.json",0,0,first_instance_dismissed_no_award,,,,,"原判決（除確定及減縮部分外）關於利息部分，命上訴人給付逾 ㈠本金新臺幣（下同）1,342,010元自民國109年4月25日起，㈡本 金5,872,381元自本判決確定翌日起，均至清償日止，按年息百 分之5計算之利息部分，及該部分假執行宣告之裁判均廢棄。 上開廢棄部分，被上訴人在第一審之訴及假執行之聲請均駁回。 其餘上訴駁回。 第二審（除減縮部分外）訴訟費用由上訴人負擔。","原判決（除確定及減縮部分外）關於利息部分，命上訴人給付逾 ㈠本金新臺幣（下同）1,342,010元自民國109年4月25日起，㈡本 金5,872,381元自本判決確定翌日起，均至清償日止，按年息百 分之5計算之利息部分，及該部分假執行宣告之裁判均廢棄。 上開廢棄部分，被上訴人在第一審之訴及假執行之聲請均駁回。 其餘上訴駁回。 第二審（除減縮部分外）訴訟費用由上訴人負擔。","1,342,010=1342010 ; 5,872,381=5872381",299萬0401=2990401 ; 48萬6000=486000 ; 347萬6401=3476401 ; 209萬2009=2092009 ; 138萬4392=1384392 ; 821萬1118=8211118 ; 233萬8737=2338737 ; 587萬2381=5872381 ; 587萬2381=5872381 ; 191萬9080=1919080 ; 134萬2010=1342010 ; 629萬2038=6292038 ; ...(+274),3798717,4393226,-3798717,0.0,ai_assumed,主文顯示一審/本訴請求駁回且未命令給付，暫記為 0。
"TCHV,108,建上更一,25,20220614,1",2022,202206,臺灣高等法院臺中分院民事,給付工程款等,建上更一,25,20220614,"02_輸入資料/法律課程資料庫-20260707T080337Z-3-001/法律課程資料庫/依年份分類/202206/臺灣高等法院臺中分院民事/TCHV,108,建上更一,25,20220614,1.json",3033583,"303萬3,583",appeal_retained_amount,,,3033583,"303萬3,583=3033583","一、原判決關於命經濟部水利署給付超過「新臺幣（下同）303萬3,583元，及其中139萬8,989元自民國（下同）101年3月27日起、163萬4,594元自本判決確定翌日起，均至清償日止 按年息5%計算之利息」部分，及該部分假執行之宣告，暨訴 訟費用之裁判（確定部分除外），均廢棄。","一、原判決關於命經濟部水利署給付超過「新臺幣（下同）303萬3,583元，及其中139萬8,989元自民國（下同）101年3月27日起、163萬4,594元自本判決確定翌日起，均至清償日止 按年息5%計算之利息」部分，及該部分假執行之宣告，暨訴 訟費用之裁判（確定部分除外），均廢棄。 二、上開廢棄部分，樺園營造股份有限公司在第一審之訴及假執 行之聲請，均駁回。 三、經濟部水利署其餘上訴駁回。 四、樺園營造股份有限公司上訴駁回。 五、本訴第一、二審(除確定部分外）及發回前第三審訴訟費用 由樺園營造股份有限公司負擔45%，餘由經濟部水利署負擔 。 六、經濟部水利署之反訴及假執行之聲請，均駁回。 七、反訴訴訟費用由經濟部水利署負擔。","303萬3,583=3033583 ; 139萬8,989=1398989 ; 163萬4,594=1634594","13萬5,677=135677 ; 13萬5,677=135677 ; 303萬3,583=3033583 ; 139萬8,989=1398989 ; 163萬4,594=1634594 ; 303萬3,583=3033583 ; 139萬8,989=1398989 ; 163萬4,954=1634954 ; 1,014萬2,671=10142671 ; 99,927,796=99927796 ; 1,014萬2,671=10142671 ; 1,014萬2,671=10142671 ; ...(+141)",2990007,99927796,43576,1.014574,ai_assumed,主文以「逾/超過某金額部分廢棄」表示保留金額；本欄暫以保留額作為最後判決金額，需人工確認前審脈絡。
